countyname,state,countyssa,eligibles,totalenrollees,totalpenetration,numberofplans1,numberofplans2
CARSON CITY ,NV,HMO DEMO PFFS COST PPO HCPP,495040.0,191063.0,38.595467032967036,17.0,3.0
CHURCHILL ,NV,HCPP HMO DEMO COST,377000.0,49842.0,13.220689655172412,13.0,0.0
CLARK ,NV,HCPP HMO COST PFFS DEMP DEMO PPO PSO PACE DEMC,3858330.0,27149955.0,703.6711478800414,133.0,26.0
DOUGLAS ,NV,HMO PFFS PPO DEMO COST HCPP,609420.0,164787.0,27.03997243280496,21.0,4.0
ELKO ,NV,HCPP HMO PFFS DEMO,377390.0,53404.0,14.150878401653461,13.0,1.0
ESMERALDA ,NV,HMO DEMO,87120.0,567.0,0.6508264462809917,3.0,1.0
EUREKA ,NV,HMO PFFS DEMO,116200.0,1016.0,0.874354561101549,4.0,0.0
HUMBOLDT ,NV,HCPP HMO PPO DEMO PFFS,319660.0,20801.0,6.507226428079835,11.0,1.0
LANDER ,NV,HMO,87210.0,1752.0,2.008943928448572,3.0,0.0
LINCOLN ,NV,PFFS HMO DEMO HCPP,116320.0,5132.0,4.4119669876203575,4.0,0.0
LYON ,NV,HMO DEMO PFFS COST HCPP,523620.0,146934.0,28.061189412169128,18.0,5.0
MINERAL ,NV,HMO DEMO,232800.0,10064.0,4.323024054982818,8.0,1.0
NYE ,NV,HMO DEMO HCPP PFFS PPO DEMP COST,873300.0,299790.0,34.32840948127791,30.0,5.0
PERSHING ,NV,HMO,58260.0,1270.0,2.1798832818400276,2.0,0.0
STOREY ,NV,HMO DEMO PFFS,174840.0,1122.0,0.641729581331503,6.0,2.0
WASHOE ,NV,HMO DEMO HCPP PFFS COST PPO DEMP,1661550.0,2940174.0,176.95368782161236,57.0,9.0
WHITE PINE ,NV,HCPP PPO HMO PFFS DEMO,291600.0,16200.0,5.555555555555555,10.0,0.0
ALBANY ,NY,HMO DEMP HCPP COST PPO PACE PFFS DEMO,1155000.0,1619835.0,140.24545454545455,35.0,6.0
ALLEGANY ,NY,HMO DEMP PFFS PPO COST HCPP,429130.0,110994.0,25.86488942744623,13.0,6.0
BRONX ,NY,HMO COST DEMP PSO PACE HCPP DEMO PFFS PPO DEMC,2410460.0,11491441.0,476.73228346456693,73.0,21.0
BROOME ,NY,PFFS PPO HCPP HMO DEMO COST DEMP,825750.0,997150.0,120.7568876778686,25.0,2.0
CATTARAUGUS ,NY,DEMP PPO HMO HCPP PFFS,594720.0,275760.0,46.3680387409201,18.0,5.0
CAYUGA ,NY,HMO PFFS PPO COST PACE DEMO,396600.0,161712.0,40.77458396369138,12.0,5.0
CHAUTAUQUA ,NY,DEMP PFFS PPO HMO HCPP COST DEMC,925680.0,744408.0,80.41742286751361,28.0,6.0
CHEMUNG ,NY,PFFS PPO HMO HCPP,297630.0,156312.0,52.518899304505595,9.0,2.0
CHENANGO ,NY,PFFS PPO HCPP HMO DEMO DEMP,363880.0,108262.0,29.752116082224912,11.0,2.0
CLINTON ,NY,PFFS PPO HMO HCPP COST,397080.0,154608.0,38.93623451193714,12.0,2.0
COLUMBIA ,NY,DEMP PFFS HMO PPO,630800.0,226005.0,35.82831325301205,19.0,4.0
CORTLAND ,NY,PFFS HMO PPO DEMC,232470.0,52752.0,22.691960252935864,7.0,1.0
DELAWARE ,NY,PFFS PPO HCPP HMO DEMP,564740.0,163013.0,28.865141481035522,17.0,2.0
DUTCHESS ,NY,HMO DEMP PFFS HCPP DEMO PACE PPO COST,1262740.0,1705478.0,135.06169124285285,38.0,5.0
ERIE ,NY,HCPP HMO COST DEMP PPO PFFS DEMO PACE,2060880.0,10603736.0,514.5246690734054,62.0,10.0
ESSEX ,NY,PFFS PPO HMO HCPP DEMP,399120.0,95376.0,23.896572459410702,12.0,2.0
FRANKLIN ,NY,PFFS PPO HMO DEMO,266160.0,67040.0,25.18785692816351,8.0,2.0
FULTON ,NY,DEMP PFFS PPO HMO HCPP,432640.0,125775.0,29.071514423076923,13.0,4.0
GENESEE ,NY,HMO DEMP PPO COST HCPP PFFS,432770.0,139750.0,32.29197957344548,13.0,7.0
GREENE ,NY,DEMP PFFS HMO HCPP,532800.0,146640.0,27.522522522522525,16.0,5.0
HAMILTON ,NY,HMO PFFS PPO,133240.0,5212.0,3.9117382167517265,4.0,0.0
HERKIMER ,NY,HMO PFFS PPO COST,366520.0,131670.0,35.924369747899156,11.0,3.0
JEFFERSON ,NY,HMO PFFS PPO COST DEMO,599940.0,296424.0,49.40894089408941,18.0,3.0
KINGS ,NY,HMO COST DEMP PSO PACE PPO HCPP DEMO PFFS DEMC,3233107.0,29829149.0,922.6155830908164,97.0,26.0
LEWIS ,NY,PFFS PPO HMO DEMO,266720.0,35632.0,13.359328134373124,8.0,2.0
LIVINGSTON ,NY,HMO COST HCPP PFFS PPO,466900.0,139930.0,29.970014992503746,14.0,3.0
MADISON ,NY,PFFS PPO HMO HCPP PACE DEMP DEMO,333600.0,112470.0,33.71402877697842,10.0,2.0
MONROE ,NY,HCPP HMO PACE COST PFFS PPO DEMO DEMP,2169050.0,7626320.0,351.59724303266404,65.0,8.0
MONTGOMERY ,NY,DEMP HMO PFFS PPO DEMO,467320.0,154196.0,32.99580587177951,14.0,5.0
NASSAU ,NY,DEMP HMO COST PPO HCPP DEMO PSO PFFS PACE DEMC,2672000.0,17835840.0,667.5089820359282,80.0,16.0
NEW YORK ,NY,HMO DEMP COST PACE PPO HCPP DEMO PSO PFFS DEMC,3575940.0,24755199.0,692.2710951526033,107.0,24.0
NIAGARA ,NY,DEMP PPO HMO HCPP COST PFFS DEMC,770500.0,955972.0,124.07164179104477,23.0,5.0
ONEIDA ,NY,DEMP HMO PFFS PPO HCPP DEMC,770730.0,1063888.0,138.03640704267383,23.0,5.0
ONONDAGA ,NY,PACE DEMP PFFS PPO HMO HCPP COST DEMO,1340800.0,3045880.0,227.16885441527447,40.0,5.0
ONTARIO ,NY,HMO COST HCPP PFFS PPO,570010.0,298775.0,52.41574709215627,17.0,3.0
ORANGE ,NY,HMO DEMP HCPP PPO COST PFFS PACE DEMC DEMO,1442220.0,1993394.0,138.2170542635659,43.0,8.0
ORLEANS ,NY,HMO DEMP PPO COST HCPP,469700.0,96516.0,20.54843517138599,14.0,7.0
OSWEGO ,NY,PFFS PPO HCPP HMO DEMO PACE COST,536960.0,313312.0,58.3492252681764,16.0,2.0
OTSEGO ,NY,PFFS PPO HMO DEMP HCPP DEMO,503550.0,171510.0,34.0601727733095,15.0,2.0
PUTNAM ,NY,HMO DEMP PPO DEMO COST HCPP,638020.0,231458.0,36.27754615842764,19.0,5.0
QUEENS ,NY,HMO COST DEMP PSO PACE PPO HCPP DEMO PFFS DEMC,3258230.0,28234081.0,866.546591247395,97.0,24.0
RENSSELAER ,NY,DEMP PFFS HMO,537600.0,399520.0,74.31547619047619,16.0,5.0
RICHMOND ,NY,HMO COST DEMP PSO HCPP DEMO PPO PFFS PACE DEMC,1613280.0,3097200.0,191.9815531091937,48.0,14.0
ROCKLAND ,NY,DEMP HMO PPO HCPP DEMO COST PACE PSO,1344800.0,1754960.0,130.4997025580012,40.0,11.0
SAINT LAWRENCE ,NY,PFFS PPO HMO COST HCPP,470820.0,278852.0,59.2268807612251,14.0,2.0
SARATOGA ,NY,DEMP PFFS HMO HCPP COST,841000.0,768825.0,91.4179548156956,25.0,4.0
SCHENECTADY ,NY,PACE DEMP HMO PFFS HCPP PPO COST,1076800.0,962944.0,89.42644873699851,32.0,7.0
SCHOHARIE ,NY,PFFS HMO DEMP,403920.0,68196.0,16.883541295306,12.0,1.0
SCHUYLER ,NY,HMO PPO PFFS COST,202020.0,19884.0,9.842589842589842,6.0,2.0
SENECA ,NY,HMO COST PPO,202080.0,34968.0,17.304038004750595,6.0,3.0
STEUBEN ,NY,HMO PFFS PPO COST,471660.0,257376.0,54.56812110418522,14.0,5.0
SUFFOLK ,NY,HMO HCPP COST DEMP PPO PFFS DEMO PSO PACE DEMC,2628600.0,17113278.0,651.0415430267062,78.0,15.0
SULLIVAN ,NY,HMO HCPP PPO DEMP PFFS DEMC DEMO,775330.0,317837.0,40.99377039454168,23.0,4.0
TIOGA ,NY,PFFS PPO HMO PSO HCPP,236040.0,58653.0,24.848754448398576,7.0,2.0
TOMPKINS ,NY,PFFS HMO HCPP PACE PPO,404760.0,140892.0,34.80877557070857,12.0,1.0
ULSTER ,NY,HMO DEMP PPO PFFS DEMC HCPP DEMO,910980.0,800172.0,87.83639596917605,27.0,3.0
WARREN ,NY,DEMP PFFS HMO HCPP,641250.0,244815.0,38.17777777777778,19.0,3.0
WASHINGTON ,NY,DEMP PFFS HMO HCPP,405120.0,130332.0,32.17120853080569,12.0,3.0
WAYNE ,NY,HMO COST HCPP PFFS PACE PPO,574090.0,280126.0,48.79478827361564,17.0,3.0
WESTCHESTER ,NY,HMO DEMP COST PACE HCPP PPO PFFS DEMC PSO DEMO,2670200.0,11396145.0,426.78994082840234,79.0,16.0
WYOMING ,NY,HMO DEMP PFFS PPO COST,406800.0,80040.0,19.67551622418879,12.0,7.0
YATES ,NY,HMO COST PACE PFFS DEMP,237370.0,33964.0,14.308463580064878,7.0,3.0
ADAMS ,OH,HCPP HMO PPO,288000.0,44672.0,15.511111111111111,8.0,0.0
ALLEN ,OH,HCPP HMO DEMP PFFS,324090.0,159381.0,49.17800610941405,9.0,0.0
ASHLAND ,OH,PFFS HCPP HMO DEMP COST,324180.0,75672.0,23.34258745141588,9.0,1.0
ASHTABULA ,OH,HCPP DEMP HMO COST PFFS,576480.0,295568.0,51.27116291978906,16.0,4.0
ATHENS ,OH,HCPP HMO PPO,360400.0,83190.0,23.082685904550498,10.0,1.0
AUGLAIZE ,OH,HCPP HMO,108150.0,26457.0,24.463245492371705,3.0,0.0
BELMONT ,OH,HCPP DEMP COST HMO PSO PFFS,324540.0,127602.0,39.31780366056572,9.0,4.0
BROWN ,OH,PFFS PPO HMO HCPP DEMP,468910.0,85839.0,18.306071527585253,13.0,3.0
BUTLER ,OH,HCPP PFFS PPO DEMP HMO DEMO PACE DEMC,974160.0,1266678.0,130.02771618625277,27.0,8.0
CARROLL ,OH,HCPP PFFS HMO DEMP PPO,541350.0,55740.0,10.29648101967304,15.0,4.0
CHAMPAIGN ,OH,PFFS HMO HCPP,252700.0,41573.0,16.45152354570637,7.0,2.0
CLARK ,OH,DEMP HMO HCPP PFFS PPO,686090.0,488642.0,71.22126834671836,19.0,5.0
CLERMONT ,OH,PFFS PPO PACE DEMP HMO HCPP COST,650160.0,361584.0,55.61461794019934,18.0,7.0
CLINTON ,OH,HMO HCPP PFFS DEMP PPO,397430.0,74954.0,18.859673401605313,11.0,1.0
COLUMBIANA ,OH,HCPP DEMP HMO COST,939640.0,540098.0,57.4792473713337,26.0,6.0
COSHOCTON ,OH,HCPP HMO PFFS PPO COST,325350.0,56880.0,17.482710926694327,9.0,2.0
CRAWFORD ,OH,HCPP HMO PPO,180800.0,44105.0,24.394358407079647,5.0,0.0
CUYAHOGA ,OH,HCPP HMO PFFS PPO PACE DEMP COST DEMO,2785090.0,17788309.0,638.6978158695051,77.0,11.0
DARKE ,OH,PFFS HMO HCPP DEMP PPO,325710.0,82044.0,25.18927880630008,9.0,2.0
DEFIANCE ,OH,PFFS HCPP PPO HMO DEMP,253400.0,46116.0,18.19889502762431,7.0,1.0
DELAWARE ,OH,HCPP PFFS HMO PPO DEMP COST,398310.0,131802.0,33.090306545153275,11.0,4.0
ERIE ,OH,HCPP DEMP HMO PFFS PPO COST,289760.0,118384.0,40.85588072887907,8.0,4.0
FAIRFIELD ,OH,HCPP PFFS HMO PPO DEMP COST,652140.0,324792.0,49.8040298095501,18.0,3.0
FAYETTE ,OH,PFFS HMO,108720.0,13992.0,12.869757174392937,3.0,2.0
FRANKLIN ,OH,HCPP HMO PFFS PPO DEMP COST DEMC,2211250.0,8140145.0,368.1241379310345,61.0,9.0
FULTON ,OH,HMO PFFS HCPP,145040.0,28472.0,19.630446773303916,4.0,2.0
GALLIA ,OH,HCPP HMO PFFS,253890.0,42686.0,16.8127929418252,7.0,1.0
GEAUGA ,OH,HCPP HMO COST PFFS DEMO DEMP PACE,544200.0,176415.0,32.41730981256891,15.0,4.0
GREENE ,OH,HCPP PFFS DEMP HMO PPO,580640.0,270592.0,46.60236979884266,16.0,6.0
GUERNSEY ,OH,HCPP COST HMO PFFS,254100.0,54719.0,21.534435261707987,7.0,3.0
HAMILTON ,OH,HCPP HMO PFFS PPO PACE DEMP PSO COST DEMO,2541700.0,9445240.0,371.6111264114569,70.0,12.0
HANCOCK ,OH,HCPP HMO DEMP,290640.0,83184.0,28.62097440132122,8.0,0.0
HARDIN ,OH,HMO,72680.0,9980.0,13.731425426527244,2.0,0.0
HARRISON ,OH,HCPP DEMP COST HMO,290800.0,27216.0,9.359009628610728,8.0,4.0
HENRY ,OH,PFFS HCPP COST DEMO DEMP HMO,327240.0,43965.0,13.435093509350935,9.0,2.0
HIGHLAND ,OH,PPO HCPP HMO DEMP,436440.0,84360.0,19.329117404454223,12.0,1.0
HOCKING ,OH,HCPP PFFS HMO,218280.0,27222.0,12.471137987905442,6.0,1.0
HOLMES ,OH,PFFS HMO PPO COST,254730.0,23051.0,9.049189337730146,7.0,3.0
HURON ,OH,HCPP DEMP HMO PFFS COST,218400.0,63732.0,29.18131868131868,6.0,1.0
JACKSON ,OH,HCPP HMO PFFS DEMO,218460.0,34380.0,15.737434770667399,6.0,1.0
JEFFERSON ,OH,HCPP DEMP HMO COST,400620.0,179498.0,44.80505216913784,11.0,6.0
KNOX ,OH,PFFS HCPP HMO COST,400730.0,104863.0,26.167993412023062,11.0,1.0
LAKE ,OH,HCPP PFFS DEMP HMO COST PPO DEMC DEMO,1093200.0,1173240.0,107.32162458836443,30.0,6.0
LAWRENCE ,OH,HCPP PFFS HMO COST,291600.0,99648.0,34.17283950617284,8.0,2.0
LICKING ,OH,HCPP PFFS HMO DEMP COST DEMO,546900.0,330525.0,60.43609434997257,15.0,4.0
LOGAN ,OH,HCPP HMO PFFS DEMP,291760.0,61784.0,21.176309295311217,8.0,0.0
LORAIN ,OH,HCPP PPO DEMP HMO COST PFFS DEMO DEMC,1094400.0,1328430.0,121.38432017543859,30.0,5.0
LUCAS ,OH,HCPP HMO PFFS DEMO DEMP PPO COST DEMC,1204170.0,2273073.0,188.76678542066318,33.0,4.0
MADISON ,OH,HMO HCPP DEMP PFFS PPO,474500.0,82563.0,17.4,13.0,3.0
MAHONING ,OH,HCPP DEMP HMO PSO PPO DEMO COST,985770.0,1358451.0,137.80608052588332,27.0,5.0
MARION ,OH,HCPP HMO PFFS,365200.0,113200.0,30.996714129244253,10.0,0.0
MEDINA ,OH,HCPP DEMP HMO COST PPO,876720.0,513336.0,58.55187517109225,24.0,6.0
MEIGS ,OH,HCPP HMO PFFS COST,255780.0,28735.0,11.234263820470717,7.0,0.0
MERCER ,OH,PFFS HCPP HMO,255850.0,48104.0,18.801641586867305,7.0,1.0
MIAMI ,OH,HCPP PFFS DEMP HMO PPO,402160.0,187891.0,46.72045951859956,11.0,5.0
MONROE ,OH,HCPP COST HMO DEMP PPO,292560.0,23688.0,8.096800656275636,8.0,3.0
MONTGOMERY ,OH,HCPP PFFS PPO DEMP HMO DEMO DEMC,1207140.0,3279375.0,271.664844177146,33.0,8.0
MORGAN ,OH,HCPP PFFS HMO DEMO,219540.0,14706.0,6.698551516807871,6.0,2.0
MORROW ,OH,PFFS HCPP HMO DEMP,292800.0,32168.0,10.986338797814208,8.0,1.0
MUSKINGUM ,OH,HCPP PFFS HMO DEMP COST,439320.0,194208.0,44.20650095602294,12.0,3.0
NOBLE ,OH,HMO HCPP PFFS COST,183100.0,8975.0,4.901693063899509,5.0,1.0
OTTAWA ,OH,HMO PFFS HCPP PPO DEMP COST,476190.0,110682.0,23.243243243243246,13.0,2.0
PAULDING ,OH,HCPP DEMP PFFS,109920.0,9579.0,8.71451965065502,3.0,0.0
PERRY ,OH,HCPP HMO PFFS,219900.0,35382.0,16.090040927694407,6.0,1.0
PICKAWAY ,OH,PFFS HMO HCPP,329940.0,67239.0,20.379159847244953,9.0,2.0
PIKE ,OH,HCPP PPO,110010.0,14073.0,12.792473411508047,3.0,0.0
PORTAGE ,OH,HCPP DEMP HMO COST PFFS PPO,696920.0,395105.0,56.69302071973827,19.0,6.0
PREBLE ,OH,PFFS HMO HCPP DEMP PPO,293520.0,54720.0,18.642681929681114,8.0,3.0
PUTNAM ,OH,HMO PFFS,73400.0,11042.0,15.043596730245232,2.0,0.0
RICHLAND ,OH,HCPP HMO PFFS DEMP DEMO,550650.0,348525.0,63.29338055025878,15.0,1.0
ROSS ,OH,HMO HCPP PPO,183600.0,62195.0,33.87527233115468,5.0,1.0
SANDUSKY ,OH,PFFS HCPP HMO DEMO DEMP COST,367300.0,92490.0,25.181050912060986,10.0,1.0
SCIOTO ,OH,HCPP HMO PFFS,367400.0,155690.0,42.37615677735438,10.0,1.0
SENECA ,OH,HCPP HMO PFFS,330750.0,101196.0,30.59591836734694,9.0,0.0
SHELBY ,OH,PFFS HMO HCPP DEMP,367600.0,66910.0,18.201849836779108,10.0,2.0
STARK ,OH,HCPP PFFS DEMP PPO HMO COST DEMO,1139870.0,2193808.0,192.4612455806364,31.0,10.0
SUMMIT ,OH,HCPP PPO DEMP HMO COST PFFS DEMC,1507980.0,3572535.0,236.90864600326265,41.0,8.0
TRUMBULL ,OH,HCPP DEMP HMO COST PFFS PACE PSO PPO,956540.0,1053078.0,110.09241641750475,26.0,4.0
TUSCARAWAS ,OH,HCPP PFFS HMO PPO COST,515200.0,229978.0,44.638586956521735,14.0,4.0
UNION ,OH,PFFS HMO HCPP DEMP PPO,331290.0,39681.0,11.97772344471611,9.0,3.0
VAN WERT ,OH,HCPP HMO PFFS DEMO,257740.0,32060.0,12.438891906572515,7.0,0.0
VINTON ,OH,HCPP HMO,73660.0,4010.0,5.4439315775183275,2.0,0.0
WARREN ,OH,HCPP PFFS PPO DEMP HMO COST PACE,699960.0,391875.0,55.98534201954397,19.0,8.0
WASHINGTON ,OH,HCPP HMO PFFS,221100.0,72834.0,32.94165535956581,6.0,0.0
WAYNE ,OH,HCPP PFFS HMO COST PPO DEMP,552900.0,268665.0,48.59196961475855,15.0,6.0
WILLIAMS ,OH,PFFS HCPP HMO DEMP,221220.0,39726.0,17.957689178193654,6.0,2.0
WOOD ,OH,HMO PFFS HCPP DEMP,442560.0,194232.0,43.888286334056396,12.0,2.0
WYANDOT ,OH,PFFS HCPP HMO COST,147560.0,16332.0,11.068040119273515,4.0,1.0
ADAIR ,OK,PFFS HMO,74000.0,7048.0,9.524324324324324,2.0,1.0
ALFALFA ,OK,DEMO,37010.0,1304.0,3.5233720616049715,1.0,0.0
ATOKA ,OK,PFFS HMO HCPP,185100.0,11575.0,6.253376553214479,5.0,1.0
BEAVER ,OK,HMO,37030.0,947.0,2.5573859033216313,1.0,0.0
BECKHAM ,OK,HMO HCPP,111120.0,9552.0,8.59611231101512,3.0,0.0
BLAINE ,OK,HMO HCPP PFFS,111150.0,6288.0,5.657219973009447,3.0,0.0
BRYAN ,OK,HMO HCPP PFFS,222360.0,42816.0,19.255261737722613,6.0,0.0
CADDO ,OK,PFFS HMO HCPP,222420.0,33180.0,14.917723226328567,6.0,1.0
CANADIAN ,OK,HMO PFFS PPO COST HCPP,593280.0,173296.0,29.209816612729234,16.0,3.0
CARTER ,OK,HMO HCPP,333810.0,85311.0,25.556753842005932,9.0,1.0
CHEROKEE ,OK,PFFS HMO,259700.0,45087.0,17.361185983827493,7.0,1.0
CHOCTAW ,OK,HMO HCPP PFFS,148440.0,13892.0,9.358663433036918,4.0,0.0
CIMARRON ,OK,HMO,37120.0,599.0,1.613685344827586,1.0,0.0
CLEVELAND ,OK,HMO HCPP PFFS,594080.0,330448.0,55.623485052518184,16.0,4.0
COAL ,OK,HMO HCPP DEMO,111420.0,3678.0,3.301023155627356,3.0,0.0
COMANCHE ,OK,HMO PSO HCPP PFFS DEMC,482950.0,185536.0,38.41722745625841,13.0,0.0
CRAIG ,OK,PFFS HMO HCPP,260190.0,24542.0,9.432337906914178,7.0,1.0
CREEK ,OK,PFFS HMO DEMP HCPP COST,371800.0,107660.0,28.95642818719742,10.0,4.0
CUSTER ,OK,HMO HCPP PFFS,185950.0,20080.0,10.79860177467061,5.0,0.0
DELAWARE ,OK,PFFS HCPP HMO,409200.0,76615.0,18.723118279569892,11.0,1.0
DEWEY ,OK,HMO,37210.0,1069.0,2.8728836334318735,1.0,0.0
ELLIS ,OK,HCPP,37220.0,915.0,2.4583557227297153,1.0,0.0
GARFIELD ,OK,HMO HCPP PSO PFFS,372300.0,106910.0,28.716089175396185,10.0,0.0
GARVIN ,OK,PFFS HMO DEMC HCPP,297920.0,49544.0,16.629967776584316,8.0,1.0
GRADY ,OK,PFFS HMO HCPP,335250.0,60939.0,18.177181208053693,9.0,1.0
GRANT ,OK,HMO HCPP,74520.0,2156.0,2.8931830381105743,2.0,0.0
GREER ,OK,COST,37270.0,1359.0,3.646364368124497,1.0,0.0
HARMON ,OK,HMO,37280.0,618.0,1.657725321888412,1.0,0.0
HASKELL ,OK,HCPP PFFS HMO,223800.0,16332.0,7.297587131367292,6.0,2.0
HUGHES ,OK,HMO HCPP,149240.0,11848.0,7.938890377914769,4.0,0.0
JACKSON ,OK,HCPP HMO PFFS,149280.0,15308.0,10.254555198285102,4.0,0.0
JEFFERSON ,OK,HMO,37330.0,1559.0,4.176265738012322,1.0,0.0
JOHNSTON ,OK,HMO,149360.0,8468.0,5.66952329941082,4.0,0.0
KAY ,OK,PFFS HCPP HMO DEMO,448200.0,113580.0,25.34136546184739,12.0,2.0
KINGFISHER ,OK,HMO PFFS,112080.0,7470.0,6.664882226980728,3.0,0.0
KIOWA ,OK,COST PFFS,74740.0,4518.0,6.044955846936045,2.0,0.0
LATIMER ,OK,HCPP HMO PFFS,186900.0,7845.0,4.197431781701445,5.0,0.0
LE FLORE ,OK,HCPP PFFS HMO DEMO DEMC COST,411290.0,103048.0,25.054827493982344,11.0,2.0
LINCOLN ,OK,HMO PFFS HCPP COST,448800.0,63312.0,14.106951871657754,12.0,2.0
LOGAN ,OK,HMO HCPP PFFS,261870.0,29477.0,11.256348569901096,7.0,4.0
LOVE ,OK,HMO HCPP,149680.0,6772.0,4.524318546231962,4.0,0.0
MAJOR ,OK,HMO HCPP COST,149840.0,6100.0,4.071009076348105,4.0,0.0
MARSHALL ,OK,HMO HCPP,149880.0,12372.0,8.254603682946357,4.0,0.0
MAYES ,OK,HMO PFFS HCPP,374800.0,69810.0,18.625933831376734,10.0,3.0
MCCLAIN ,OK,HMO HCPP PFFS,187150.0,24050.0,12.85065455516965,5.0,3.0
MCCURTAIN ,OK,PFFS HMO PPO HCPP,262080.0,43015.0,16.41292735042735,7.0,1.0
MCINTOSH ,OK,HMO PFFS DEMO HCPP,374500.0,51150.0,13.658210947930574,10.0,0.0
MURRAY ,OK,HMO HCPP PFFS,187450.0,12560.0,6.700453454254468,5.0,0.0
MUSKOGEE ,OK,HMO PFFS HCPP PACE,450000.0,165852.0,36.856,12.0,2.0
NOBLE ,OK,PPO HMO HCPP PFFS,150040.0,8376.0,5.582511330311917,4.0,0.0
NOWATA ,OK,PFFS HMO HCPP COST,225120.0,13110.0,5.823560767590618,6.0,1.0
OKFUSKEE ,OK,PFFS HMO,187650.0,11935.0,6.360245137223554,5.0,1.0
OKLAHOMA ,OK,HMO HCPP PFFS COST DEMO PSO PPO DEMP DEMC,1501600.0,4049080.0,269.6510388918487,40.0,5.0
OKMULGEE ,OK,HMO PFFS HCPP,262850.0,50582.0,19.243675099866845,7.0,3.0
OSAGE ,OK,PFFS HMO HCPP,300480.0,32528.0,10.825346112886049,8.0,3.0
OTTAWA ,OK,PFFS HCPP COST HMO,300560.0,60600.0,20.162363587969125,8.0,1.0
PAWNEE ,OK,HMO PFFS DEMP HCPP COST,375800.0,30560.0,8.131985098456626,10.0,2.0
PAYNE ,OK,PFFS HCPP HMO PPO DEMO,488670.0,118066.0,24.160681032189412,13.0,1.0
PITTSBURG ,OK,HCPP PFFS HMO DEMO,263200.0,61131.0,23.226063829787233,7.0,2.0
PONTOTOC ,OK,HMO PFFS HCPP,300880.0,54192.0,18.011167242754585,8.0,0.0
POTTAWATOMIE ,OK,HMO PFFS HCPP DEMO DEMC,413820.0,121880.0,29.452418926103135,11.0,2.0
PUSHMATAHA ,OK,HMO HCPP PFFS,263410.0,18571.0,7.050225883603507,7.0,0.0
ROGER MILLS ,OK,HCPP,37640.0,719.0,1.9102019128586611,1.0,0.0
ROGERS ,OK,PFFS HMO HCPP,263550.0,71078.0,26.96945551128818,7.0,4.0
SEMINOLE ,OK,PFFS HMO HCPP,225960.0,30018.0,13.284652150823154,6.0,1.0
SEQUOYAH ,OK,PFFS HCPP HMO,376700.0,74460.0,19.76639235465888,10.0,2.0
STEPHENS ,OK,HMO PFFS HCPP,263760.0,57673.0,21.865711252653927,7.0,0.0
TEXAS ,OK,PFFS HMO HCPP,113070.0,6741.0,5.961793579198726,3.0,0.0
TILLMAN ,OK,HMO HCPP,75400.0,3534.0,4.687002652519894,2.0,0.0
TULSA ,OK,PFFS HMO HCPP COST PPO DEMO PSO DEMC,1583820.0,3805032.0,240.24396711747548,42.0,4.0
WAGONER ,OK,PFFS HMO PSO,264040.0,38353.0,14.525450689289501,7.0,4.0
WASHINGTON ,OK,PFFS HMO COST HCPP,415030.0,115335.0,27.789557381394115,11.0,3.0
WASHITA ,OK,HMO HCPP PFFS,188700.0,11690.0,6.195018547959724,5.0,0.0
WOODS ,OK,HCPP,37750.0,1696.0,4.49271523178808,1.0,1.0
WOODWARD ,OK,HMO PPO HCPP,113280.0,9417.0,8.31302966101695,3.0,0.0
BAKER ,OR,HCPP PFFS PPO HMO DEMP,456000.0,46284.0,10.15,12.0,2.0
BENTON ,OR,HMO DEMP COST PFFS DEMO PACE HCPP,1026270.0,255312.0,24.877663772691395,27.0,6.0
CLACKAMAS ,OR,HMO DEMP PACE PPO COST HCPP PFFS DEMO,1901000.0,2410400.0,126.7964229352972,50.0,17.0
CLATSOP ,OR,COST PFFS HMO DEMO DEMP HCPP,608480.0,112288.0,18.453852221930056,16.0,3.0
COLUMBIA ,OR,DEMP PPO HMO PFFS PACE COST HCPP DEMO,874920.0,160540.0,18.349106203995795,23.0,6.0
COOS ,OR,HMO COST HCPP PFFS DEMO DEMP,913200.0,363816.0,39.83968462549277,24.0,3.0
CROOK ,OR,HMO DEMP HCPP PFFS DEMO,608960.0,65568.0,10.767209668943773,16.0,1.0
CURRY ,OR,HMO COST DEMP HCPP DEMO,723330.0,128820.0,17.80929866036249,19.0,3.0
DESCHUTES ,OR,HMO COST HCPP PFFS DEMO DEMP PACE PPO,1485120.0,876447.0,59.01523109243697,39.0,8.0
DOUGLAS ,OR,HMO COST PFFS HCPP DEMO DEMP PACE PPO DEMC,1295060.0,816680.0,63.06117091100026,34.0,5.0
GILLIAM ,OR,HMO DEMO,190500.0,2225.0,1.167979002624672,5.0,0.0
GRANT ,OR,HMO HCPP PFFS,190550.0,8195.0,4.300708475465758,5.0,1.0
HARNEY ,OR,HMO PFFS DEMP COST,343080.0,13167.0,3.8378803777544594,9.0,0.0
HOOD RIVER ,OR,DEMP HMO HCPP PPO PFFS COST DEMO,648210.0,50388.0,7.773406766325727,17.0,3.0
JACKSON ,OR,HMO DEMP COST PSO PPO PFFS DEMO HCPP,1373040.0,1333548.0,97.12375458835868,36.0,6.0
JEFFERSON ,OR,HMO DEMP PFFS,305200.0,27376.0,8.969855832241153,8.0,1.0
